,dataset,kecamatan,gender,latitude,longitude,panjang,lebar,ac,air_panas,bak_mandi,bantal,bathtub,cctv,cermin,cleaning_service,dapur,dispenser,ember_mandi,guling,jemuran,kamar_mandi_dalam,kamar_mandi_luar,kartu_akses,kasur,kipas_angin,kloset_duduk,kloset_jongkok,kulkas,kursi,laundry,lemari_baju,locker,meja,meja_makan,microwave,mushola,parkir_mobil,parkir_motor,parkir_sepeda,penjaga_kos,rice_cooker,ruang_santai,shower,sofa,taman,termasuk_listrik,tv,wastafel,wifi,harga,luas,kategori_harga,total_facilities,jumlah_fasilitas_premium,jumlah_fasilitas_non_premium,jumlah_fasilitas_netral,luas_m2
93,itb,cicendo,Kos Campur,-6.9072412,107.5953284,3.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2500000,12.0,High,5,4,0,1,12.0
94,itb,coblong,Kos Campur,-6.88336,107.61858,3.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,2500000,12.0,High,18,8,1,9,12.0
95,itb,coblong,Kos Putri,-6.87705,107.612149,3.0,4.0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1900000,12.0,Medium,21,8,3,10,12.0
96,itb,cicendo,Kos Campur,-6.9031738,107.5943782,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1300000,9.0,Medium,7,5,0,2,9.0
97,itb,cibeunying kaler,Kos Putri,-6.897756,107.626884,3.0,2.0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,600000,6.0,Low,17,1,6,10,6.0
98,itb,coblong,Kos Campur,-6.872597,107.614004,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1600000,8.0,Medium,23,7,5,11,8.0
99,itb,cidadap,Kos Putra,-6.880974,107.60418,3.0,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1200000,9.0,Medium,19,6,3,10,9.0
100,itb,coblong,Kos Campur,-6.8835598,107.6216176,4.0,4.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2900000,16.0,High,23,10,3,10,16.0
101,itb,coblong,Kos Putri,-6.8896011,107.6252403,3.0,3.0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1500000,9.0,Medium,21,7,2,12,9.0
102,itb,cibeunying kaler,Kos Putri,-6.897756,107.626884,3.0,1.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,550000,3.0,Low,16,2,6,8,3.0
103,itb,coblong,Kos Putri,-6.8715464,107.6170236,3.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,950000,9.0,Low,12,2,5,5,9.0
104,itb,coblong,Kos Putri,-6.871834,107.61963,4.3,3.0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2019000,12.899999999999999,High,20,8,2,10,12.899999999999999
105,itb,cibeunying kaler,Kos Putri,-6.897162,107.627618,3.0,4.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,700000,12.0,Low,18,2,6,10,12.0
106,itb,coblong,Kos Campur,-6.871619,107.616877,3.0,4.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1000000,12.0,Low,12,2,4,6,12.0
107,itb,coblong,Kos Putra,-6.8853492761358,107.62006770819,3.0,3.0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1800000,9.0,Medium,22,8,3,11,9.0
108,itb,coblong,Kos Putra,-6.890466,107.624172,3.0,4.0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,800000,12.0,Low,19,3,7,9,12.0
109,itb,coblong,Kos Putri,-6.871462,107.616326,3.0,3.0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,850000,9.0,Low,19,5,5,9,9.0
110,itb,coblong,Kos Campur,-6.8859155,107.6193198,3.0,3.0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,2250000,9.0,High,23,10,1,12,9.0
111,itb,coblong,Kos Putra,-6.890915,107.622487,3.0,3.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,800000,9.0,Low,13,1,6,6,9.0
112,itb,cibeunying kaler,Kos Campur,-6.8987146,107.6248681,3.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,750000,9.0,Low,14,4,4,6,9.0
113,itb,coblong,Kos Campur,-6.8733858715309,107.61443205178,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,950000,12.0,Low,9,2,3,4,12.0
114,itb,cicendo,Kos Campur,-6.904229,107.59617,3.0,3.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1300000,9.0,Medium,15,5,3,7,9.0
115,itb,coblong,Kos Putri,-6.881605,107.608674,4.4,4.5,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,2400000,19.8,High,26,9,4,13,19.8
116,itb,cidadap,Kos Campur,-6.881052,107.604146,3.0,5.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1700000,15.0,Medium,19,9,1,9,15.0
117,itb,coblong,Kos Putri,-6.887954,107.619894,4.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1200000,20.0,Medium,17,4,7,6,20.0
118,itb,coblong,Kos Campur,-6.874398,107.614778,3.0,3.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1000000,9.0,Low,19,6,4,9,9.0
119,itb,coblong,Kos Putra,-6.885993,107.620062,3.0,2.8,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,2000000,8.399999999999999,Medium,21,9,2,10,8.399999999999999
120,itb,coblong,Kos Putra,-6.8807874336066,107.62163646519,4.0,4.0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2450000,16.0,High,20,7,3,10,16.0
121,itb,cidadap,Kos Campur,-6.87318,107.607047,3.0,3.0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1400000,9.0,Medium,24,8,4,12,9.0
122,itb,sukajadi,Kos Campur,-6.887043,107.600446,3.0,4.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,700000,12.0,Low,16,6,1,9,12.0
123,itb,cidadap,Kos Campur,-6.878346,107.604851,3.0,3.0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,750000,9.0,Low,24,6,7,11,9.0
124,itb,coblong,Kos Putra,-6.8871437108948,107.61649265885,3.0,3.2,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1220000,9.600000000000001,Medium,21,7,3,11,9.600000000000001
125,itb,coblong,Kos Putra,-6.89303,107.607001,3.0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,750000,9.0,Low,15,2,6,7,9.0
126,itb,coblong,Kos Putri,-6.8921455246451,107.6200086996,3.0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,600000,9.0,Low,13,2,4,7,9.0
127,itb,coblong,Kos Putri,-6.892902,107.61544,4.0,4.0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,2200000,16.0,High,21,9,3,9,16.0
128,itb,coblong,Kos Putra,-6.87931,107.608478,3.0,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,700000,9.0,Low,16,3,6,7,9.0
129,itb,coblong,Kos Campur,-6.886805,107.616003,3.0,3.0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1350000,9.0,Medium,17,6,2,9,9.0
130,itb,coblong,Kos Putri,-6.876543,107.612645,3.5,3.0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1750000,10.5,Medium,21,8,3,10,10.5
131,itb,bandung wetan,Kos Putri,-6.900828,107.605762,2.5,2.5,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,500000,6.25,Lowest,17,4,6,7,6.25
132,itb,coblong,Kos Campur,-6.885696,107.62344,2.0,3.0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1500000,6.0,Medium,24,10,3,11,6.0
133,itb,coblong,Kos Putri,-6.8946222,107.6065921,3.0,3.0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1650000,9.0,Medium,21,10,3,8,9.0
134,itb,coblong,Kos Putri,-6.886142,107.618794,3.0,2.9,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,2200000,8.7,High,25,9,3,13,8.7
135,itb,coblong,Kos Putra,-6.873891,107.617455,3.0,2.7,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1200000,8.100000000000001,Medium,20,7,3,10,8.100000000000001
136,itb,coblong,Kos Campur,-6.898901,107.6037993,3.0,3.0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1400000,9.0,Medium,21,9,4,8,9.0
137,itb,bandung wetan,Kos Putri,-6.8979688,107.6079031,3.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,600000,12.0,Low,10,1,5,4,12.0
138,itb,coblong,Kos Campur,-6.88336,107.61858,3.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1800000,15.0,Medium,18,6,3,9,15.0
139,itb,coblong,Kos Putri,-6.897891,107.620976,3.0,4.0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1500000,12.0,Medium,24,10,3,11,12.0
140,itb,coblong,Kos Putri,-6.894303,107.6066096,3.0,3.0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1250000,9.0,Medium,24,7,4,13,9.0
141,itb,coblong,Kos Campur,-6.877316,107.616017,3.0,4.0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,2150000,12.0,High,23,10,3,10,12.0
142,itb,coblong,Kos Putri,-6.898539,107.61654,3.0,5.0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,2400000,15.0,High,22,10,2,10,15.0
143,itb,coblong,Kos Campur,-6.8712521924109,107.61549387127,2.9,2.2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1400000,6.38,Medium,24,8,3,13,6.38
144,itb,coblong,Kos Putra,-6.8907834867593,107.6249563694,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,950000,9.0,Low,14,5,2,7,9.0
145,itb,coblong,Kos Putri,-6.8811332763965,107.61264503002,3.0,4.0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1600000,12.0,Medium,20,9,3,8,12.0
146,itb,coblong,Kos Putra,-6.881438,107.614058,3.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,800000,9.0,Low,12,4,3,5,9.0
147,itb,coblong,Kos Campur,-6.890559,107.625911,3.0,4.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,900000,12.0,Low,22,7,4,11,12.0
148,itb,coblong,Kos Campur,-6.8712521924109,107.61549387127,6.0,3.0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,2200000,18.0,High,24,9,2,13,18.0
149,itb,coblong,Kos Putri,-6.8802224,107.6138338,4.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000000,16.0,Medium,4,3,0,1,16.0
150,itb,coblong,Kos Putra,-6.887144,107.616493,3.0,3.5,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1350000,10.5,Medium,22,7,3,12,10.5
151,itb,coblong,Kos Putra,-6.8796317,107.6096581,4.0,2.5,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1200000,10.0,Medium,21,6,5,10,10.0
152,itb,coblong,Kos Campur,-6.890559,107.625911,3.0,4.0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1300000,12.0,Medium,22,8,3,11,12.0
153,itb,sukajadi,Kos Campur,-6.8841786126657,107.59833376855,3.0,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,650000,9.0,Low,9,0,5,4,9.0
154,itb,coblong,Kos Campur,-6.883139,107.62003,3.0,4.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,2000000,12.0,Medium,23,9,3,11,12.0
155,itb,cidadap,Kos Campur,-6.8830369,107.6063603,3.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,800000,12.0,Low,16,4,5,7,12.0
156,itb,coblong,Kos Putri,-6.877947,107.613691,4.0,5.0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,2500000,20.0,High,25,9,3,13,20.0
157,itb,coblong,Kos Campur,-6.872597,107.614004,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1507000,8.0,Medium,23,7,5,11,8.0
158,itb,coblong,Kos Campur,-6.884225,107.620921,3.0,4.0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1600000,12.0,Medium,22,9,4,9,12.0
159,itb,coblong,Kos Putri,-6.8810567183415,107.61540435255,3.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,2200000,9.0,High,16,6,2,8,9.0
160,itb,coblong,Kos Putra,-6.88631,107.617521,2.4,4.4,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1800000,10.56,Medium,20,8,2,10,10.56
161,itb,coblong,Kos Putri,-6.8810988793375,107.61625814953,4.5,4.0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,2600000,18.0,High,20,9,2,9,18.0
162,itb,cibeunying kaler,Kos Campur,-6.8791148025062,107.62744545937,3.0,3.5,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1250000,10.5,Medium,11,2,4,5,10.5
163,itb,cidadap,Kos Putri,-6.8737973,107.6082266,3.0,4.0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1200000,12.0,Medium,21,8,2,11,12.0
164,itb,coblong,Kos Campur,-6.8878217398465,107.62447960675,4.0,4.0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,2600000,16.0,High,24,10,2,12,16.0
165,itb,coblong,Kos Campur,-6.88575,107.620197,3.0,3.0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,900000,9.0,Low,16,5,3,8,9.0
166,itb,coblong,Kos Campur,-6.8962822080882,107.62222386897,3.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1000000,9.0,Low,19,5,4,10,9.0
167,itb,cibeunying kaler,Kos Campur,-6.8886648643339,107.62789271772,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,900000,9.0,Low,15,5,3,7,9.0
168,itb,coblong,Kos Putra,-6.890744,107.6280512,3.0,4.0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1400000,12.0,Medium,24,9,3,12,12.0
169,itb,coblong,Kos Campur,-6.8731598,107.6183507,3.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,650000,9.0,Low,8,0,3,5,9.0
170,itb,sukajadi,Kos Putri,-6.8929206,107.602113,3.0,4.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,970000,12.0,Low,12,0,5,7,12.0
171,itb,sukasari,Kos Putri,-6.875176,107.594918,2.5,3.0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1200000,7.5,Medium,18,7,2,9,7.5
172,itb,cidadap,Kos Campur,-6.8762515106792,107.60610211641,3.0,4.0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1150000,12.0,Medium,20,4,6,10,12.0
173,itenas,coblong,Kos Campur,-6.8821926885901,107.61904839179,3.0,3.0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1330000,9.0,Medium,22,6,6,10,9.0
174,itenas,coblong,Kos Campur,-6.886237150133,107.62042393791,4.0,3.0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1564000,12.0,Medium,19,6,3,10,12.0
175,itenas,coblong,Kos Campur,-6.886237150133,107.62042393791,4.0,3.0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1897000,12.0,Medium,21,8,3,10,12.0
176,itenas,coblong,Kos Putri,-6.886061,107.618749,3.0,3.0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1800000,9.0,Medium,23,8,2,13,9.0
177,itenas,cibeunying kaler,Kos Putra,-6.8912,107.630718,3.0,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,896200,9.0,Low,12,3,3,6,9.0
178,itenas,cibeunying kaler,Kos Putra,-6.887501,107.627752,3.0,3.0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1300000,9.0,Medium,21,8,2,11,9.0
179,itenas,cibeunying kaler,Kos Putra,-6.8965983,107.6281153,3.0,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,790000,9.0,Low,12,1,5,6,9.0
180,itenas,coblong,Kos Campur,-6.8975097589551,107.62078285217,3.0,4.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1750000,12.0,Medium,18,7,2,9,12.0
181,itenas,coblong,Kos Campur,-6.8912455898163,107.62476958867,3.0,3.5,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1348000,10.5,Medium,16,7,1,8,10.5
182,itenas,coblong,Kos Putra,-6.89332,107.6203,3.0,3.3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,729000,9.899999999999999,Low,13,1,5,7,9.899999999999999
183,itenas,coblong,Kos Putra,-6.887059,107.619869,3.0,3.0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,2000000,9.0,Medium,21,9,2,10,9.0
184,itenas,coblong,Kos Putra,-6.8864643495446,107.62505862862,3.0,4.0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1750000,12.0,Medium,21,8,2,11,12.0
185,itenas,cibeunying kaler,Kos Putra,-6.8971730404579,107.63218811347,3.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,899000,9.0,Low,18,7,3,8,9.0
186,itenas,cibeunying kaler,Kos Putra,-6.8971730404579,107.63218811347,4.0,4.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,945000,16.0,Low,18,7,3,8,16.0
